,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_num_leaves,param_min_data_in_leaf,param_max_depth,param_learning_rate,param_bagging_freq,param_bagging_fraction,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
27,145.6464421749115,0.0,1.8106911182403564,0.0,0.6666666666666666,0.95,76,20,5,0.01,3,0.7555555555555555,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.95, 'num_leaves': 76, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.01, 'bagging_freq': 3, 'bagging_fraction': 0.7555555555555555}",-0.8838717987178805,-0.8838717987178805,0.0,69,-0.7952285370641967,-0.7952285370641967,0.0
28,150.40633821487427,0.0,2.091996192932129,0.0,0.95,0.8555555555555555,60,40,12,0.1,6,0.9111111111111111,"{'reg_lambda': 0.95, 'reg_alpha': 0.8555555555555555, 'num_leaves': 60, 'min_data_in_leaf': 40, 'max_depth': 12, 'learning_rate': 0.1, 'bagging_freq': 6, 'bagging_fraction': 0.9111111111111111}",-0.7871067925527433,-0.7871067925527433,0.0,9,-0.5269576672627483,-0.5269576672627483,0.0
29,114.82642245292664,0.0,1.5212090015411377,0.0,0.47777777777777775,0.19444444444444445,20,40,-1,0.1,5,0.7944444444444444,"{'reg_lambda': 0.47777777777777775, 'reg_alpha': 0.19444444444444445, 'num_leaves': 20, 'min_data_in_leaf': 40, 'max_depth': -1, 'learning_rate': 0.1, 'bagging_freq': 5, 'bagging_fraction': 0.7944444444444444}",-0.7924581543301149,-0.7924581543301149,0.0,10,-0.5878906660087536,-0.5878906660087536,0.0
30,123.90422987937927,0.0,1.6083247661590576,0.0,0.8555555555555555,0.6666666666666666,32,20,12,0.01,6,0.6777777777777778,"{'reg_lambda': 0.8555555555555555, 'reg_alpha': 0.6666666666666666, 'num_leaves': 32, 'min_data_in_leaf': 20, 'max_depth': 12, 'learning_rate': 0.01, 'bagging_freq': 6, 'bagging_fraction': 0.6777777777777778}",-0.878140793410302,-0.878140793410302,0.0,66,-0.7691778062611504,-0.7691778062611504,0.0
31,98.80650091171265,0.0,1.407270908355713,0.0,0.28888888888888886,0.7611111111111111,16,100,-1,0.05,6,0.6388888888888888,"{'reg_lambda': 0.28888888888888886, 'reg_alpha': 0.7611111111111111, 'num_leaves': 16, 'min_data_in_leaf': 100, 'max_depth': -1, 'learning_rate': 0.05, 'bagging_freq': 6, 'bagging_fraction': 0.6388888888888888}",-0.8088548066137782,-0.8088548066137782,0.0,34,-0.640759622933901,-0.640759622933901,0.0
32,112.78380632400513,0.0,1.3843238353729248,0.0,0.7611111111111111,0.1,24,60,12,0.01,3,0.6388888888888888,"{'reg_lambda': 0.7611111111111111, 'reg_alpha': 0.1, 'num_leaves': 24, 'min_data_in_leaf': 60, 'max_depth': 12, 'learning_rate': 0.01, 'bagging_freq': 3, 'bagging_fraction': 0.6388888888888888}",-0.8806081096532181,-0.8806081096532181,0.0,68,-0.7791111004322158,-0.7791111004322158,0.0
33,120.79140758514404,0.0,1.6130716800689697,0.0,0.6666666666666666,0.7611111111111111,60,100,4,0.1,5,0.8722222222222222,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.7611111111111111, 'num_leaves': 60, 'min_data_in_leaf': 100, 'max_depth': 4, 'learning_rate': 0.1, 'bagging_freq': 5, 'bagging_fraction': 0.8722222222222222}",-0.8156445754516042,-0.8156445754516042,0.0,43,-0.6359734692171743,-0.6359734692171743,0.0
34,134.4729380607605,0.0,1.7678806781768799,0.0,0.28888888888888886,0.47777777777777775,48,20,5,0.05,4,0.9111111111111111,"{'reg_lambda': 0.28888888888888886, 'reg_alpha': 0.47777777777777775, 'num_leaves': 48, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.05, 'bagging_freq': 4, 'bagging_fraction': 0.9111111111111111}",-0.8093805188100819,-0.8093805188100819,0.0,35,-0.6306578606936954,-0.6306578606936954,0.0
35,107.87227153778076,0.0,1.3335461616516113,0.0,0.7611111111111111,0.5722222222222222,20,40,-1,0.005,6,0.6388888888888888,"{'reg_lambda': 0.7611111111111111, 'reg_alpha': 0.5722222222222222, 'num_leaves': 20, 'min_data_in_leaf': 40, 'max_depth': -1, 'learning_rate': 0.005, 'bagging_freq': 6, 'bagging_fraction': 0.6388888888888888}",-0.9592017583173894,-0.9592017583173894,0.0,96,-0.9193154871108784,-0.9193154871108784,0.0
36,93.74511909484863,0.0,1.2759394645690918,0.0,0.3833333333333333,0.1,12,100,8,0.1,3,0.6,"{'reg_lambda': 0.3833333333333333, 'reg_alpha': 0.1, 'num_leaves': 12, 'min_data_in_leaf': 100, 'max_depth': 8, 'learning_rate': 0.1, 'bagging_freq': 3, 'bagging_fraction': 0.6}",-0.8122461508327888,-0.8122461508327888,0.0,37,-0.6322901312130211,-0.6322901312130211,0.0
37,115.85463690757751,0.0,1.6758315563201904,0.0,0.95,0.95,24,10,-1,0.1,4,0.7555555555555555,"{'reg_lambda': 0.95, 'reg_alpha': 0.95, 'num_leaves': 24, 'min_data_in_leaf': 10, 'max_depth': -1, 'learning_rate': 0.1, 'bagging_freq': 4, 'bagging_fraction': 0.7555555555555555}",-0.816690228995996,-0.816690228995996,0.0,44,-0.5762182253163275,-0.5762182253163275,0.0
38,131.3064889907837,0.0,1.302704095840454,0.0,0.47777777777777775,0.7611111111111111,12,20,5,0.1,3,0.95,"{'reg_lambda': 0.47777777777777775, 'reg_alpha': 0.7611111111111111, 'num_leaves': 12, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.1, 'bagging_freq': 3, 'bagging_fraction': 0.95}",-0.7947067104036459,-0.7947067104036459,0.0,13,-0.6273156463607913,-0.6273156463607913,0.0
39,112.02145314216614,0.0,1.2255864143371582,0.0,0.6666666666666666,0.3833333333333333,72,40,3,0.01,5,0.7944444444444444,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.3833333333333333, 'num_leaves': 72, 'min_data_in_leaf': 40, 'max_depth': 3, 'learning_rate': 0.01, 'bagging_freq': 5, 'bagging_fraction': 0.7944444444444444}",-0.9239347751796012,-0.9239347751796012,0.0,82,-0.8548618894834312,-0.8548618894834312,0.0
40,126.09812593460083,0.0,2.209038257598877,0.0,0.95,0.19444444444444445,60,10,6,0.01,5,0.6388888888888888,"{'reg_lambda': 0.95, 'reg_alpha': 0.19444444444444445, 'num_leaves': 60, 'min_data_in_leaf': 10, 'max_depth': 6, 'learning_rate': 0.01, 'bagging_freq': 5, 'bagging_fraction': 0.6388888888888888}",-0.8756415038199052,-0.8756415038199052,0.0,64,-0.7761027351231914,-0.7761027351231914,0.0
41,159.70461440086365,0.0,2.2599709033966064,0.0,0.5722222222222222,0.47777777777777775,52,20,12,0.05,6,0.9111111111111111,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.47777777777777775, 'num_leaves': 52, 'min_data_in_leaf': 20, 'max_depth': 12, 'learning_rate': 0.05, 'bagging_freq': 6, 'bagging_fraction': 0.9111111111111111}",-0.7849435407383786,-0.7849435407383786,0.0,7,-0.5666118253379675,-0.5666118253379675,0.0
42,102.58380317687988,0.0,1.2736225128173828,0.0,0.7611111111111111,0.5722222222222222,12,100,8,0.005,7,0.6,"{'reg_lambda': 0.7611111111111111, 'reg_alpha': 0.5722222222222222, 'num_leaves': 12, 'min_data_in_leaf': 100, 'max_depth': 8, 'learning_rate': 0.005, 'bagging_freq': 7, 'bagging_fraction': 0.6}",-0.9666477730972848,-0.9666477730972848,0.0,98,-0.934809666406183,-0.934809666406183,0.0
43,118.88657069206238,0.0,1.5306639671325684,0.0,0.1,0.1,16,60,12,0.05,4,0.7166666666666667,"{'reg_lambda': 0.1, 'reg_alpha': 0.1, 'num_leaves': 16, 'min_data_in_leaf': 60, 'max_depth': 12, 'learning_rate': 0.05, 'bagging_freq': 4, 'bagging_fraction': 0.7166666666666667}",-0.8152428201804646,-0.8152428201804646,0.0,41,-0.6404463945117368,-0.6404463945117368,0.0
44,164.53281831741333,0.0,2.0967960357666016,0.0,0.8555555555555555,0.8555555555555555,40,10,6,0.05,3,0.9111111111111111,"{'reg_lambda': 0.8555555555555555, 'reg_alpha': 0.8555555555555555, 'num_leaves': 40, 'min_data_in_leaf': 10, 'max_depth': 6, 'learning_rate': 0.05, 'bagging_freq': 3, 'bagging_fraction': 0.9111111111111111}",-0.7999533999041204,-0.7999533999041204,0.0,19,-0.6039188525994348,-0.6039188525994348,0.0
